CNBC - Home prices gained strength in March as virus spread, S&amp;P Case-Shiller says	3838
Obamas administration declared a public health emergency prior to any deaths	5483
Millions of Americans could lose their jobs in a coronavirus recession	4415
Recording: Senate Intel chairman issued early warning about dire impact of coronavirus in US	4038
American Airlines slashes more than 90% of NYC-area flights as the coronavirus hotspot grows more isolated  CNBC #news #CNBC	2655
Donors raise more than $3 billion for Venezuelan refugees amid COVID-19 #eusolidarity	4411
As coronavirus cases resurge, lockdowns reimposed on at least three continents #Covid19 #Covid19Pandemic #Lockdown2	829
Patients in Florida had #COVID19 symptoms as early as January	3611
About a quarter of #Covid-19 patients put on #ventilators in New York's largest health system died, study finds	3904
Testing in #IcelandShows that up to 50% of the #coronavirus #COVID19 can be asymptomatic so #StayAtHome practice #SocialDistancing and #WashYourHands	1228
Russia's Gazprom says has not suspended gas supplies to China over coronavirus	2586
Sweden lockdown success produced 5 times as-many deaths (relative to population) as in neighboring Norway.	3180
Hospital analysis: Nearly half of COVID-19 patients are obese 	4060
Official New York City coronavirus death toll may be more than 5,000 deaths too low, says study	1412
COVID-19 arrives at Illinois veterans homes, including more than 50 cases and 1 death at Manteno facility	9543
Coronavirus: Mortgage delinquencies surge by 1.6M in April -	3635
Coronavirus fears haven't stopped the sex trade on Los Angeles streets 	229
Illegal border crossings fell dramatically in April, as U.S. expels thousands using Trumps coronavirus emergency	1758
#CDC: coronavirus survived in #princesscruisecovid19 cabins up to 17 days after passengers left.	557
Uh huh... Researchers nearly double U.S. coronavirus death projection due to easing #COVID19 #coronavirus #pandemic #stayhome	1858
US crude plummets 19% as coronavirus pandemic ravages oil demand from	590
C19 could double # of people suffering acute hunger - UN w 265m ppl at acute risk in 30 countries #OrdCroftfdn	301
Peru and Chile now hold the world's highest infection rates per capita over a seven-day rolling average #quedenseencasa	173
This article described correctly what had happened in Vietnam and why there is no death related to COVID-19	69
As coronavirus spread in critical early weeks, Chinese officials failed to raise the alarm - The Washington Post	5322
#Senator #KellyLoeffler Dumped Millions in Stock After #Coronavirus Briefing	683
We tested all our patients for coronavirus and found lots of asymptomatic cases	3108
OK they attribute the hight deaths to nursing homes but on Tuesday the county recorded 253 hospitalizations for COVID-related illnesses.	7819
`With More Than 93,000 Americans Already Dead From Coronavirus This Pandemic Is 's Chernobyl.	7001
Almost half of Black Hawk County, Iowa's Covid-19 cases are connected to the plant	10252
BLOOD ON CUOMOs HANDS!New York nursing home denied requests to send COVID-19 patients to USNS Comfort	4697
Rural Texas hospitals and clinics on brink of closure as state prepares to reopen from coronavirus shutdown	2409
Nurse died from coronavirus after order to admit sick man - Los Angeles Times	1922
Coronavirus cases are on the rise in Texas and other states that reopened early from	5802
Severe shortages of swabs, other supplies hamper coronavirus testing	568
Thanks to a cornered rival and the Covid-19 crisis, Israeli PM Benjamin Netanyahu has done it again, writes	9011
New CNN Poll --&gt; Majority say the government has done a poor job preventing coronavirus	2734
Less pollution over the #US as #coronavirus shuts down public places, satellite images show.	3404
The coronavirus killed 2,000 in the U.S. on Friday -- a pandemic record - New York Post	6135
Nurses at risk of coronavirus exposure file lawsuits, protest at White House over inadequate protective gear	103
#Black #Americans dying of #Covid19 at three times the rate of white people	1899
California has not yet seen a steady two-week decline in coronavirus cases.	4383
COVID-19 was an emergency until Trump found out that it killed mostly people of color.	5189
Greece suggests EU buy patent rights for vaccines and coronavirus tests -FAZ - Reuters	3814
NBC-Many Americans won't get coronavirus stimulus cks-Not so-those not receiving stimulus cks r immigrants w/o SocSec #s-	122
White House concerned with coronavirus spread in L.A. area, asks CDC to investigate	199
Non-US Intelligence Agencies are now coming out against China about their lack of transparency with the coronavirus pandemic.	7840
In the largest city in Ecuador, social collapse from covid19	7617
Iran escaped prisoners back in jail amid coronavirus epidemic	9427
PWC is building a coronavirus contact tracing software for many companies. #COVID19 #business #tech #coronavirus #pandemic #smallbusiness #statproginc	6280
Coronavirus is now invading Trump counties in the swing states - The Washington Post -	2019
Red Cross urges halt to cyberattacks on healthcare sector amid #SARSCoV2 / #COVID19 crisis:	1284
How the FDA and CDC decisions impacted testing #CoronaVirusUpdate #COVID19	3396
U.S. will cap how much each bank can lend under emergency coronavirus program	990
Republican strategy memo advises GOP campaigns to blame China and the Democrats for coronavirus!	3770
Domestic violence calls increase amid coronavirus lockdown, police say 	2777
date of this is 01/2020 Trump knew!Trump is a MURDERER Trump is profiting off our deaths	7717
Greenhouse gas emissions plunged 17 percent during pandemic #ClimateEmergency	3185
Dow futures rally 700 points after report says Gilead drug showing effectiveness against coronavirus  CNBC #news #CNBC	930
The U.S. pushes Mexico to reopen factories as workers die from COVID-19 - Los Angeles Times	5147
Stock futures turn negative even after White House, Senate reach deal on coronavirus stimulus bill-	4666
Ontario - neglected residents and rotten food found at care homes hit by Covid-19 #COVID19Pandemic #COVID19 #coronavirus #CanadaCovid19 #COVID19 #covid19Canada #CoronaVirusCanada	4188
Driver charged with murder after woman he hit dies of coronavirus	1766
This letter is signed by the President of the Faculty of Public Health: Dominic Cummings actions damage public trust #cummings #COVID19	7373
Virus outbreak linked to Seoul clubs stokes homophobia #covid19	2988
Earnings are about to do something they havent done since 2008 because of #coronavirus #SmartNews #COVID19	7203
Rare child syndrome linked to COVID-19 now in 13 countries: New York governor - Reuters	1382
Gilead Sciences CEO says #remdesivir will be available to patients this week: Weve donated the entire supply	624
So it turns out 9 out of 10 people arrested in New York for violating social distancing were Black.	7229
Hey , WTF?Air Canada failing to inform us of true exposure to #Covid19, employees claim	7324
Trump Administration model projects daily coronavirus death toll will increase to 3,000 by June #TrumpMustResign #TrumpResign #Trumpisunfit #RepublicansAreKillingUs	150
Keep sleeping.... Coronavirus relief cash is a big target for fraud	1000
Gun sales rise as #coronavirus fears trigger personal safety concerns 	2960
Speechless #Louisiana pastor #defies state order and holds a #church service for hundreds of people - CNN #coronavirus #COVID19	7612
LATAM becomes largest airline yet driven to bankruptcy by #coronavirus | Reuters#COVID__19 #Covid_19	4015
#Trump's refusal to relax #Iran sanctions during the #coronavirus threatens everyone	10284
Schumer believes 'we have a deal' on $450 billion coronavirus relief package	3778
Dominic Cummings on secret scientific advisory group for Covid-19 #BrexitBeforeBreathing	663
UK Corporate Insolvencies Fall as Virus Support Plans Kick In	10190
7 #Wisconsin #coronavirus cases linked to in-person voting, health official says	1072
Most #viral News Now: Younger Adults Comprise Big Portion of Coronavirus Hospitalizations in U.S.	146
Telehealth visits could top 1 billion in 2020 amid the coronavirus crisis	8647
SOME NATIONS DIDN'T DRAG THEIR FEET LIKE LAZY Vietnam kept its coronavirus death toll at zero	69
24 states still have uncontrolled coronavirus spread - Including Texas, Illinois, Arizona, Ohio, Minnesota, Indiana, and Wisconsin	498
Trump sued for denying coronavirus relief checks to some - Los Angeles Times	3310
Peter Navarro is the anti-China trade guru/Trade Adviser Warned White House in January 29 memo of Risks of a Pandemic	1831
No evidence has been found that monkeys can contract the infection,	2167
Cities are blocking California efforts to protect homeless people from coronavirus, Newsom says	2904
Teens charged with #hatecrimes for attacking a woman and saying she caused #coronavirus #xenophobia #racism - this must stop!	507
Coronavirus in the US: At least 4 states combined numbers from two tests	4104
Man faces federal charges for allegedly faking coronavirus to skip work	3453
Nearly 3 dozen who attended #Arkansas #Church event test positive for #coronavirus #TrumpLiesAmericansDie #trump	1614
#Mexico: Medical workers are being attacked over #COVID19 infection fears	7250
Vast majority of California counties fall short of reopening criteria as coronavirus cases climb	1775
#BREAKING Trump signs $2 trillion #coronavirus #stimulusbill stimulus intended to halt economic meltdown Source:	7822
In shift, House plans Thursday vote to create panel to investigate coronavirus spending -	3799
Hospital shortages of basic supplies hold up coronavirus testing	4932
NYC first responders describe 'devastated as has ordered EMTs not to bring cardiac arrest patients to hospital	3296
Why (RURAL) hospitals R facing financial ruin &amp;furloughing staff during-coronavirus pandemic	304
HHS watchdog agency finds severe #hospital #shortages in combating #covid19 #heathcare #supplychains	5957
#coronavirus #COVID19#WuhanCoronaVirusIntelligence report says China lied about origin of coronavirus	2512
Legal battles loom between insurers and restaurants over denied COVID-19 BI claims. #reinsurance	4989
A stunning number of Republicans believe the media is exaggerating the Coronavirus threat	4752
NJ cases falling fastest under Gov Murphy's Don't be a Knucklehead rules #Covid_19	4958
Teamsters blast de Blasio for not protecting NYC from COVID-19	1014
We were already in a mental health crisis before the pandemic #Vote2020	1241
Top US spy agency says coronavirus was not manmade or geneticallymodified	5484
A total of 1,300+ #prisoners test positive for #coronavirus in three #jails. #pandemic #habeascorpus #bailreview #covid_19	2076
#coronavirus #garments#Bangladeshi garment workers face ruin as global brands ditch clothing contracts	1764
L.A. making it hard for homeless to wash hands -	7834
#TrumpCoronaTestFailureBrett Giroir, Trump's coronavirus testing czar, was forced out of a job overseeing a vaccine project - The Washington Post	3802
House Democrats introduce coronavirus rescue bill that would direct more than $3 trillion to states, individuals,	1401
Too many left off coronavirus vulnerable list without food deliveries, carers not recognised, still no re-set to address this.	920
Special Report : Cyber-intel firms pitch governments on spy tools to trace coronavirus #PrivacyInternational #Google	4509
#Wuhan Communist China lied about the origins of coronavirus, leaked intelligence report says #ChinaLiedPeopleDied	2512
big deal, the Wisconsin Supreme Court sentenced hundreds to death  Zoom call	380
CNBC - Financing for businesses hit by the coronavirus could amount to $4 trillion from	5198
The CDC and States Are Misreporting COVID-19 Test Data - Apples and Oranges are both fruits, but...	269
investigates lab as #COVID19 #Florida test results questioned #coronavirus #Florida	59
200 reported on Wednesday, died from Corona virus in the USA.	843
NEWS #nbcnews U.S. jobless claims reach 26 million since #coronavirus hit, wiping out all gains since 2008 recession	8842
Brazil called the virus a hoax, now has the second-highest number of coronavirus cases in the world after US	5863
GOP leaders refuse Democrats' coronavirus demands, won't negotiate over small-business lending McConnell, McCarthy insist T	1975
#Bronx school #nyc told teachers to hide #coronavirus case: 'Staff can be fired' 	667
China helps neighbors fight the coronavirus, but harasses them otherwise	2234
UBS reports net income up 40% from a year ago, but warns coronavirus will lead to loan losses -	9149
White House cut staff tasked with identifying global health problems in China, and tried to slash CDC funding	2297
refuses to shut down beaches amid spread of coronavirus	1331
#Egypt forces #Guardian journalist to leave after #coronavirus story #Dictatorship #Surveillance #Censorship	3457
Coronavirus: Joe Biden calls on more safety for meatpacking workers	1949
Only 3% of Dutch blood donors had Coronavirus antibodies	163
Coronavirus: Ford, GE, 3M partner to make protective equipment, ventilators	9407
Trump's pick to lead spy agencies says intel community will be 'laser-focused' on coronavirus	1035
First Covid-19 case happened November 17, government records show - 9 weeks before Communist Party admitted it existed	2110
South Korea's economy just recorded its worst contraction since the Great Recession because of the pandemic	8686
Democrats block key vote on $2 trillion coronavirus bill as Senate floor erupts with partisan anger	2151
Coronavirus cancels L.A. Opera season, but no layoffs - Los Angeles Times	8590
Coronavirus lockdown: #Lat,#Lithuania and #Estonia re-open borders to each other #Baltics	4824
US Coronavirus death came weeks earlier than confirmed cases.	491
Leaked data suggests China may have 640K coronavirus cases, not 80K #ChineseWuhanVirus	3102
LGBTQ people face higher unemployment amid pandemic, survey finds  llgbtq data	2791
Nonpartisan national security professionals come out against #Trump to support #Biden. #coronavirus	377
Most kids with coronavirus usually recover within two weeks, JAMA studyfinds	1563
Interesting choice with over a million cases and almost 75k deaths...	5181
New app allows NYC tenants to sue their landlord for emergency repairs	3678
Coronavirus spreads among #India police enforcing world's largest lockdown - Reuters	834
#Coronavirus #NewJersey man #GeorgeFalcone charged with terroristic threats for allegedly coughing on Wegmans worker &amp; saying he had the #CoronaVirus 	9880
Three Complete Morons Sue World Health Organization Over Coronavirus Response.	550
Third World Genocide: US deporting illegal immigrants with #coronavirus to Guatemala, president says...	10201
says 42.4 percent of Americans are obese.So U.S. coronavirus patients are *checks notes* Americans.	4060
The virus is still spreading everywhere, Bright told the House Energy and Commerce Committee	734
#Trump is #'decapitating' intelligence leadership amid #crisis, senior #Democrat says #RemoveTrump #TrumpFascist #TrumpTraitor #TrumpsGuilty #donaldtrump #TrumpRapist #TrumpLies #TrumpResigns #Russia #RobertMueller #TrumpRacist	2095
Laguna Hills hotel OK'd as coronavirus homeless shelter - Los Angeles Times	4285
Coronavirus crushes bankrupt retailer hopes for rebound, threatens jobs	5776
Mexico coronavirus: Medical manufacturers boost production for US - The - The Washington Post	1419
SP500 +7.03% New York City Considers Mass Graves in Park for Virus Victims - The New York Times	2324
CDC STUDY: How the #coronavirus spread from one member to 87% of the singers at a Washington choir practice.	1931
Educational disruptions especially threaten African American and Latino students, as their families suffer disproportionate unemployment and #COVID__19 complications and death  #CoronavirusPandemic #RuralEdChat #Equity	9020
Acting HHS IG replaced by Trump because the IG issued report critical of Federal actions re Covid19.	9860
CDC: COVID-19 cases among health care workers top 62,000, at least 291 have died || Via nbcnews	831
The roads into Gallup, New Mexico remain closed as lockdown is extended to slow Covid-19 outbreak	615
US is far behind in coronavirus testing per capita, studies show - CNN	5051
RIP America, our federal government is actively fighting everything the states do to keep us safe when we reopen.	2867
May be 's lax #lockdown is because we don't have 20,000 more police #COVID19	6762
While we are all focused on COVID-19... companies can now pollute the environment without getting caught	4781
Both Democratic and Republican party governors today are disputing assertion about the availability of #coronavirus testing.	1082
2019 study found US best-prepared country to handle pandemic	4996
Biden memo urges surrogates to fault Trump 'for unimaginable pain and suffering' over coronavirus response	5883
Oil tankers with too much oil with no demand during #COVID19 sit off the coast of Long Beach. #unintendedconsequences	2591
vigilant about maintaining her sterling pandemic #reputation on #socialmedia while violating every single #COVID19 safety protocol.	3075
Why so many Latinos are getting #coronavirus - The Washington Post	1206
Trump's rebuke of #DrFauci encapsulates rejection of science in virus fight -Something has been doing from day one.	908
The EU plans to raise $825 billion to help countries recover from the coronavirus recession	8511
As #FauxNews Played Down the Coronavirus, Its Chief Protected Himself - The New York Times	8395
the combination of worker absenteeism, covid-19 cases and community concerns has resulted in our decision to stop production	9598
Children are as vulnerable to #COVID19 infection as adults, but it doesn't affect them in the same way.	8801
Pres Trump made 33 false claims about coronavirus #COVID19 crisis in first two weeks of March, #factcheck finds:	1658
#Taiwan beat #Covid19 and won friends while at the #WHO they're still fighting for a seat at the table.	6534
Analysis from : 61% of the *200* health workers killed by #COVID19 are BAME.	3166
Coronavirus is killing more African Americans in US than any other group, study finds	2298
Latinos' coronavirus deaths at meat processing plant raise alarms about safety 	2820
Millions predicted to develop #tuberculosis as result of #COVID19 -19 #lockdown. #EndLockdownNow	1123
#Coronavirus has caused a whopping 17% drop in global #CarbonEmissions #AirPollution #GlobalWarming #ClimateChange	1756
Nursing homes don't have to report COVID-19 deaths from before May  #TrumpLiesPeopleDie #coronavirus #COVID19	2235
#SouthSudan, a nation of 11 million, has 4 #ventilators. #onourwatch #coronavirus	8052
$119,000 is the median income in #NewYorkCity neighborhoods where more than 25% of the population left as the #pandemic hit. #inequality #COVID19	309
I love this song: FBI serves warrant on Senator Richard Burr(NC) in investigation of stock sales linked to coronavirus #SmartNews	165
#Coronavirus: #Russia sends plane full of #medical supplies to #USA | World news |	2821
State Department cables warned of safety issues at Wuhan lab studying bat coronaviruses - The Washington Post #COVID19 #outbreak	1628
#WorstPresidentEver is trying to blame China for his great coronavirus fuck-up... this after he, like Neville Chamberlain, surrendered to the virus.	8856
The study estimates 24 states still have uncontrolled coronavirus spread	498
$1.5 Trillion is also around how much Student Loan Debt is in the USA.... #WeNeedBernie #Covid_19	7265
Car crash #67895: the government #covid19 #tracing app gives your boss access to your private messages.	5317
Finally a Supreme Court ruled Lock-Down is Unconstitutional. #covid19 #caronavirus	2471
ICE says it will make only mission critical arrests until the crisis passes.	903
Trump ally Tom Barrack hires lobbyists for coronavirus related issues	1212
Amazon news - Amazon told workers paid sick leave law doesn't cover warehouses	1320
Republicans double down on small business funding amid stalemate over more Covid-19 aid	6764
Coronavirus: IMF forecasts India growth rate at 7.4 percent in 2021	7113
Because from the outset, Trump's magic number of success was 100,000 deaths:	546
No One Deserves to Die of Covid-19 in Jail, 100+ have died	9924
Smartphone data reveal which Americans are social distancing #COVID19	8394
Pre coronavirus, California dismantled mobile hospitals - Los Angeles Times	938
France and Italy imposed strict bans on public gatherings as numbers of coronavirus cases rose dramatically in both countries.	3043
News flash Kentucky sees highest spike in coronavirus cases after protests	842
Tesla prepared to move car factory out of California after Covid-19 fight, Elon Musk tweets...#CNBC #Tech	6132
FBI serves warrant on Greedy Corrupt Senator Richard Burr in investigation of stock sales linked to coronavirus #SmartNews	165
Salvation Army offers stores and camps as homeless shelters amid outbreak, but it's a leap	3596
Scientist says 8,000 daily coronavirus infections makes relaxing restrictions too risky	4258
Coronavirus outbreak: Texas center accused of delayed response	3832
The Federal Reserve just broke out 4 big weapons to fight the coronavirus crisis - CNN	10039
This is outrageous: After seventh #coronavirus death at Terminal Island, congresswoman says inmates lack protection	1988
Sweden no lockdown but economy is expected to suffer as badly as its European neighbors.	2450
...and the WH occupant &amp; administration puppet morons fired their Commander...no words,.Nearly entire crew of coronavirus-stricken aircraft carrier tested	6570
Now theyre keeping Americans in the dark..The CDC and States Are Misreporting COVID-19 Test Data - The Atlantic	269
Coronavirus: 38 test opsitive in New Yrok City jails, including Rikers Island	3327
Welcome to the most expensive US #stockmarket in two decades - CNN #stocks #economy #USeconomy #ViralRecession #Recession #coronavirus #COVID19	6010
Retail industry, rife with bankruptcies and shuttered stores long before the coronavirus, is facing its biggest test yet.	5223
Meanwhile in #Brazil: while people all over the country are struggling to counter #COVID19, 's attack on #democracy continues.	7817
#reopening #School did not worsen outbreak in #Denmark . #COVID19	3548
From Peru to Ecuador to Boli to Tibet, few coronavirus cases at high altitudes - The Washington Post.	6931
Asian LNG prices take bigger coronavirus hit than Brent crude - Russell | Article [AMP] | Reuters #lng #Covid_19	2137
Coronavirus outbreak at Lompoc prison worst in nation: 69 inmates, 25 staff infected #SmartNews	4742
adds record 10,000 coronavirus cases in dramatic turnaround as Putin's problems stack up	1477
But the risk of dying was significantly higher in older people	146
Oil futures contract expiring Tuesday dives more than 95% to under $1 as coronavirus ravages demand	590
Sanders fight with GOP senators over unemployment aid threatens to delay coronavirus stimulus	2332
13 AGs Turn On the Heat Over Abusive AMZN's Nasty Secrecy on Coronavirus Deaths &amp; Infections AMZN's Hellhole Warehouses	1718
The says that antibody tests for #COVID__19 are wrong as much as half of the time. #CoronavirusPandemic	509
Lying China is saying that their lying lapdog WHO is saying... #ChinaLiedPeopleDied#WHOLiedPeopleDied	6369
#Pompeo declares that U.S. does not see #HongKong as autonomous from mainland #China before Chinas controversial vote. #StandWithHongKong #ChinaCongress #chinaindiaborder #coronavirus #Covid_19 #covid1948 #ChineseCommunistParty #Chinese #Trump #TrumpGate	2845
Sweden unveiled record 41 billion stimulus in the wake of #Covid19 #pandemic - that's 2 times Indian proposals	4044
#COVID19 #Everyresident and worker on this #wealthy island #community is being tested for #coronavirus antibodies 	7463
$JPM commits $50 million to businesses, people affected by coronavirus.	5663
For decades, many US nursing homes have been highly profitable/very understaffed dungeons.Now, #COVID19 has turned them into lethal death-traps.	10236
Gaming Usage Up 75 Percent Amid Coronavirus Outbreak &amp; video streaming up 12% during peak hours, Verizon Reports	5968
U.S. coronavirus deaths surpass Vietnam War toll as Florida governor meets Trump - Reuters	6637
Teens charged with 'anti-Asian' hate crimes for attacking woman on NYC bus and saying she caused coronavirus #NewsGrit	507
12 changes to the US immigration system during the coronavirus pandemic - CNNPolitics	7075
always blame others for their failures: Coronavirus in NY - Cuomo says nursing homes must supply own PPE	4643
Coronavirus: Minks test positive for COVID-19 at two Dutch farms | Euronews	5724
Coronavirus bailout: Nancy Pelosi unveils new committee to oversee White House	435
46,000 Missing Deaths: Tracking the True Toll of the Coronavirus Outbreak	635
Los Angeles Times: U.S. Justice Department warns California that coronavirus rules may violate religious freedoms.	190
Lawmakers tell banks to stop charging overdraft fees during coronavirus pandemic	10136
Coronavirus stimulus: McConnell says no extension of unemployment benefit	651
Wisconsin stay-at-home order lifted, bars reopen amid coronavirus #TrumpGenocide #idiotinthewhitehouse #VoteBlue #Biden2020 #InvokeArticle25 Trumps clearly Mentally Incapacitated!	6978
US senator criticized for telling students #China is to blame for [ The Guardian ]	5591
Remote work during coronavirus outbreak puts millions more on Microsoft Teams | Article [AMP] | Reuters	1174
$SPY $DIA $WTI $IWM $GLD $QQQ $SPX $TVIX #Coronavirus crisis widens as #Trump stock market sinks	3056
Ford, GM instruct employees to work from home due to #coronavirus	862
Trump Putin Bolsonaro have the highest rates of Coronavirus Deaths in their countries!	6830
Critics say government deserves more credit for tens of millions in public money spent to develop coronavirus treatment.	521
Big hospital in Santa Monica wont protect its nurses.	3472
Trump administration blocks accounting audit public disclosure on coronavirus supplies	905
HSBC first-quarter profit halves on increased loan loss provisions due to coronavirus crisis REUTERS	9219
Trump offers 'large sums' for exclusive access to coronavirus vaccine - The Guardian 	196
Washington Post sues State Department over Wuhan coronavirus cables	220
Social Security recipients don't need tax returns to get relief checks from	8139
Coronavirus delivers record blow to US retail sales #NewsGrit	1451
WowNurse died from coronavirus after order to admit sick man - Los Angeles Times#COVID19 #CoronavirusOutbreak#CoronavirusPandemic#FrontlineHeroes#HealthcareHeroes #StayHome#StaySafeStayHome #SocialDistancing	1922
Defense chief indicates it's possible Navy captain fired after raising coronavirus concerns could be reinstated	213
Observational study of 96k COVID pts treated with hydroxychloriquine +/- AZM shows increased risk of mortality and cardiac arrhythmia.	1643
Atlantic City casinos losing $540M a month due to coronavirus	5521
#BritishAirways plans to make up to 12,000 staff #redundant #COVID19 #coronavirusuk #coronavirus	1584
Police Officers in Texas are in quarantine after arrest of a suspect with coronavirus -	2781
The 1,000-Bed USNS Comfort Hospital Ship That Was Supposed to Aid New York?It Has 20 Patients.	5867
Trump suspends U.S. immigration for 60 days, citing coronavirus crisis and jobs shortage	142
Predicted Covid-19 US death toll keeps rising with states reopening and more people moving around	725
Everybody fed up.....How Domestic Abuse Has Risen Worldwide Since Coronavirus - The New York Times	761
NYC's coronavirus death toll keeps growing as pandemic claims 3,500	5134
CDC confirms 2 early Feb deaths from Covid19 in California	772
Warren Buffett's Berkshire posts record net loss of nearly $50 billion on coronavirus  CNBC #news #CNBC	1367
DeVos Plans to Force Public Schools Share Aid With Private Ones	1734
Trump's claim he's seen evidence coronavirus originated in China lab contradicts US intel communityCNN	1522
Exclusive: U.S. axed CDC expert job in China months before #Coronavirus outbreak | Article [AMP] | Reuters	248
Owner of Hahnemann Hospital tried to gouge/profit off Corona Virus.	7488
Expose and Educate: Moderna execs dumped nearly $30 million of stock after news of promising coronavirus vaccine	577
Stock futures r up over 800 points tonight on rumors a treatment is working.	930
#Awkward Dominic Cummings broke the UK lockdown to travel 264 miles from London to Durham.	3157
Trump deletes Noble Prizes tweets as he struggles with coronavirus message	7947
More than 47,000 people in the UK had died of Covid19 by 15th May, according to	1013
As his own keep getting convicted of same.....As coronavirus roils the nation, reverts to tactic of accusing foes of felonies	1236
DeVos Plans to Force Public Schools Share Aid With Private Ones.. Just, no!	1734
The first confirmed death from the #TrumpVirus was 76 days ago	5025
Testing nationwide is currently at 150,000 per day, the Harvard researchers say #mustread #feedly	3860
...#road #traffic down to 1955 levels as #lockdown takes hold	4984
The Price To Be PaidHealth Insurance Premiums Could Spike As Much As 40 Percent Next Year.#Covid_19 #COVID19	3198
Tampa Bay Times: Florida officials asked state's medical examiners to withhold coronavirus death figures - CNN 	1363
#coronavirus RNA found in Princess Cruise cabins up to 17 days after passengers left... -	557
Only 1,895 people have been tested for #coronavirus in the United State	2964
Coronavirus crisis: Despite recession, these 40 stocks still prosper	5530
Some countries are renewing restrictions as 2nd wave of COVID-19 hits.	7228
58% of Americans who have used #contactless are more likely to use it now than before the coronavirus	8280
Richard Carranza's using coronavirus crisis to destroy NYC's best schools	2424
Tump-touted drug doesn't treat coronavirus, raises heart attack risk, study	2961
Lenders demand repayment from small businesses as coronavirus spreads 	3874
Indonesia announces biggest daily rise in #coronavirus cases: 24 doctors now dead 	2547
Trump Administration model projects #Coronavirus death toll will increase to 3,000 DAILY by June!	150
Not yet signed by WH tho...Pelosi announces deal with Trump administration on coronavirus relief - CNNPolitics	1346
Over 10 agonizing days, this #migrant worker walked and hitchhiked 1,250 miles home.#India #migrants #lockdown #coronavirus	9513
US coronavirus supply spree sparks outrage among allies: Canada, Brazil, France, Germany Reuters	3235
41% of New Yorkers worry about being able to afford food during the coronavirus pandemic.	1048
Places with no social distancing orders are at substantially higher risk for infection, according to a new study. #stayhome	1021
White House, Senate reach deal on massive $2 trillion coronavirus spending bill	212
#DotardDonnie's businesses barred from getting coronavirus stimulus money, Schumer says	5099
MT 's claim he's seen evidence coronavirus originated in China lab contradicts US intel community - CNNPolitics -	1522
Lol&gt;Dr #AnthonyFauci, the head of the US National Institute of Allergy and Infectious Diseases, has not been fired. #Trump #uspoli #uspolitics #coronavirus #covid19	8538
Now Reuters reporting that the US is paying for ALL of the Russian medical supplies.	2051
#Covid-19 disaster declared in New York as fears grow over lack of ventilators as Trump administration bungling gets worse!	1683
NEWS #nbc #covid19 Teen whose death may be linked to #coronavirus denied care for not having health insurance, mayor says	823
Why we were given the test is still a mystery one NYT reporter tracks his coronavirus diagnosis	7296
The researchers did find, however, that copper surfaces tended to kill the virus in about four hours	3406
Thank You JESUS White House, Senate reach historic $2 trillion stimulus deal amid growing coronavirus fears	1054
Funeral home should have reported, early on, they couldn't meet the overwhelming capacity of dead bodies	3961
Los Angeles Times: Before coronavirus took hold, USC purchased a Santa Monica home for its new president.	1541
UK government under fire after 'big influx' of #Covid19 cases from Europe revealed	1548
North and South Dakota's #Care19 #coronavirus #ContactTracingApp violates its own #privacy policy - The Washington Post #security	3311
At least half of covid-19 patients on ventilators don't make it	3993
Hispanics are almost twice as likely as whites to lose their jobs amid coronavirus pandemic	520
Coronavirus: Music industry to nearly double in value by 2030, Goldman Sachs says	4021
Pompeo says there is enormous evidence that coronavirus came from a Chinese lab, but provides none.	808
Doctor treating #COVID19 patients says #greencard was denied - #LPR #uscis #Immigration #ImmigrantHealthHeroes	2002
McConnell admits he was wrong to say Obama administration failed to leave pandemic playbook - CNNPolitics. #TrumpGenocide #OBAMAGREAT	1364
Coronavirus: Deal reached on largest stimulus bill in U.S. history - Los Angeles Times	416
U.S. economy faces historic shock, with 16% joblessness possible: Trump adviser | Article [AMP] | Reuters	336
NYC councilman calls for probe of Andrew Cuomos deadly nursing home order #coronavirus #MatildasLaw	4665
This will save about 50 lives every day in Ohio, apart from Coronavirus.	2134
Most alarming stat here is that 14% of UK public think we have performed better than Germany on #COVID-19!	1214
Despite probation's support, L.A. County [juvenile court judges] block at-risk [juveniles] releases amid coronavirus	2113
What went wrong with the #coronavirus tests in the U.S. [and where did that $8 billion go to?] #Covid19usa #COVID19	6550
#covid-19 British Reuters: After review, French hospitals have found COVID-19 cases since December	806
#Chinas Economy Shrinks, Ending a Nearly Half Century of Growth	7454
Gold's Gym files for bankruptcy due to coronavirus closures	4971
Digital Film Piracy Surges to Unprecedented Levels Amid CoronavirusLockdown 	4255
Both German and US governments now approved this antibody test:	6350
Conservatives behind the anti lockdown protests. #covidsafe #LockdownEnd #Covid19UK #covid19 #Coronavirustruth	4925
Holy shit that's a lot of moneyWhite House, Senate reach historic $2 trillion stimulus deal amid growing coronavirus fears	1054
Paddle boarder arrested in Malibu, ignored coronavirus closures - Los Angeles Times	2385
Rather than protect anybody, the administration has weaponized the pandemic to further punish asylum seekers.	6216
Trump tells advisers U.S. should pull troops &amp; put in WH, as Afghanistan COVID-19 outbreak looms.	2376
New WaPo/ABC poll:Trump overall app/disap: 48/46 (+5/-7 since Feb)Trump handling of Covid-19: 51/45 (+10/+3 in 3 weeks)	2067
#MassTestingNow Not the whole if south korea was tested total tested is 300,000 read this	6737
Canadian province angry over 'unacceptable' U.S. move to block face masks | Article [AMP] | Reuters	3428
